order_id,order_date,customer_id,customer_segment,customer_acquisition_date,customer_country,customer_state,customer_city,customer_zipcode,region,sku,product_category,product_subcategory,product_name,quantity,unit_price,unit_cost,gross_sales,discount_percent,discount_amount,net_sales,total_product_cost,order_profit,marketing_campaign,marketing_channel,marketing_cost_per_click,shipping_mode,shipping_date,delivery_date,actual_shipping_days,shipping_cost,shipping_charge_to_customer,payment_method,customer_satisfaction_score,order_returned
ORD-101490,2025-04-29,CUST-00101,Tech Enthusiasts,2025-02-26,US,Texas,Austin,78701,South,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_RETARGET_90,Display,0.15,Overnight,2025-05-01,2025-05-02,1,11.5,13.8,Credit Card,4.0,0
ORD-102121,2025-01-28,CUST-01014,Tech Enthusiasts,2023-11-26,US,California,San Francisco,,West,ELEC-CHG-404,ELECTRONICS,ACCESSORIES,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-01-31,2025-02-04,4 days,6.5,7.8,Credit Card,,0
ORD-103010,2025-02-21,CUST-00863,Fashion Forward,2023-01-23,US,Texas,Austin,78701,South,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-02-22,2025-02-24,2,8.5,0.0,Apple Pay,4.0,0
ORD-104000,2024-08-13,CUST-00269,Budget Conscious,2023-07-28,US,Illinois,Chicago,60601,Midwest,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.1,8.8,79.2,22.0,57.2,CAMP_RETARGET_90,Display,0.15,Express,2024-08-16,2024-08-19,3,8.5,0.0,apple pay,5.0,0
ORD-102116,2024/05/13,CUST-01040,Budget Conscious,2024-12-04,US,New York,NY,10001,East,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.1,9.9,89.1,40.0,49.1,NO_CAMP,Organic,0.0,Standard,2024-05-16,2024-05-20,4,6.5,0.0,Credit Card,5.0,0
ORD-101300,2025-01-28,CUST-00216,Budget Conscious,2024-08-21,US,California,LA,90001,West,APPA-DENM-502,Apparel & Clothing,BOTTOMS,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,NO_CAMP,Organic,0.0,ECONOMY,2025-01-30,2025-02-06,7,6.5,0.0,Apple Pay,3.0,1
ORD-100854,2025-07-26,CUST-00828,Budget Conscious,2023-11-29,US,California,LA,90001,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,2,42.0,6.0,84.0,0.0,0.0,84.0,12.0,72.0,NO_CAMP,Organic,0.0,standard,2025-07-29,2025-08-03,5,8.0,0.0,credit card,,0
ORD-100427,2024-04-05,CUST-00540,Tech Enthusiasts,2023-12-16,UK,England,LON,EC1A 1BB,Europe,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Overnight,2024-04-06,0000-00-00,1,11.5,0.0, PayPal  ,4.0,0
ORD-100326,2024-12-31,CUST-00342,Fashion Forward,2025-09-12,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.2,24.0,96.0,35.0,61.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2025-01-03,2025-01-05,2 days,8.5,0.0,Credit Card,,1
ORD-101213,2025-05-13,CUST-00045,Budget Conscious,2025-06-06,US,Texas,Houston,,South,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SUMMER_25,Email,0.05,Standard,2025-05-14,2025-05-19,5,6.5,7.8,Credit Card,,0
ORD-101207,2024-07-27,CUST-01133,Tech Enthusiasts,2024-03-22,US,California,LA,90001,West,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-07-30,2024-08-04,5,6.5,0.0,PayPal,4.0,0
ORD-101264,2025-06-23,CUST-00561,Home Decorators,2025-06-21,US,Texas,Austin,,South,SPRT-TENT-803,Sports & Outdoors,Camping,Outback 4-Person Waterproof Tent,1,179.5,65.0,179.5,0.05,8.98,170.52,65.0,105.52,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-06-24,2025-06-29,5,6.5,0.0,Credit Card,5.0,0
ORD-101779,2024-05-02,CUST-00670,Budget Conscious,2024-03-11,US,Texas,Houston,77001,South,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-05-04,2024-05-08,4 days,6.5,0.0,Credit Card,4.0,0
ORD-101784,2025-02-01,CUST-00423,Tech Enthusiasts,2024-11-14,US,Washington,Seattle,98101,West,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,NO_CAMP,Organic,0.0,Express,2025-02-03,2025-02-06,3,8.5,10.2,Credit Card,5.0,0
ORD-100890,2024-08-05,CUST-00779,Home Decorators,2025-06-09,US,Illinois,Chicago,60601,Midwest,HOME-KNIF-604,Home/Kitchen,COOKWARE,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.0,0.0,189.0,60.0,129.0,NO_CAMP,Organic,0.0,economy,,2024-08-15,7,6.5,0.0,Credit Card,5.0,0
ORD-100474,2024-08-01,CUST-00193,General Retail,2025-09-19,US,California,LA,90001,West,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,1,29.99,7.0,29.99,0.0,0.0,29.99,7.0,22.99,NO_CAMP,Organic,0.0,Standard,2024-08-03,2024-08-08,5,6.5,7.8,Credit Card,5.0,0
ORD-100453,2024-06-08,CUST-00213,Home Decorators,2024-07-09,UK,Lancashire,Manchester,M1 1AE,Europe,HOME-AIRF-601,home & kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_RETARGET_90,Display,0.15,Standard,2024-06-09,2024-06-14,5,6.5,0.0,Credit Card,,0
ORD-101154,2025-02-09,CUST-01031,Tech Enthusiasts,2024-04-07,US,Florida,Miami,33101,South,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-02-12,2025-02-16,4 days,6.5,0.0,Debit Card,5.0,0
ORD-102087,2024-01-18,CUST-00452,Fashion Forward,2024-02-22,US,Florida,Miami,33101,South,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-01-20,2024-01-24,4,6.5,0.0,Credit Card,5.0,0
ORD-102493,2024-05-04,CUST-00150,Budget Conscious,2023-12-13,US,California,San Francisco,94101,West,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.1,9.9,89.1,40.0,49.1,CAMP_RETARGET_90,Display,0.15,Standard,2024-05-07,2024-05-12,5 days,6.5,0.0,Debit Card,4.0,0
ORD-104310,2025-08-29,CUST-00471,Tech Enthusiasts,2023-08-14,Australia,New South Wales,Sydney,2000,APAC,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,2,1299.0,750.0,2598.0,0.0,0.0,2598.0,1500.0,1098.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-08-31,2025-09-02,2,10.0,0.0,Apple Pay,4.0,0
ORD-100991,2025-09-04,CUST-00078,Tech Enthusiasts,2023-09-10,US,New York,NY,10001,East,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,NO_CAMP,Organic,0.0,Standard,2025-09-06,2025-09-10,4,6.5,0.0,Credit Card,3.0,1
ORD-101966,2026-04-24,CUST-00433,Home Decorators,2025-01-31,US,New York,NY,10001,East,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.2,7.0,28.0,4.5,23.5,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2026-04-27,2026-05-05,8,6.5,0.0,PayPal,5.0,0
ORD-100528,2024-05-21,CUST-00270,Budget Conscious,2024-10-11,UK,England,LON,EC1A 1BB,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,NO_CAMP,Organic,0.0,Standard,2024-05-24,2024-05-28,4,6.5,7.8,PayPal,4.0,0
ORD-101685,2024-07-02,CUST-01141,Health & Beauty,2024-02-19,US,California,San Francisco,94101,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,3,42.0,6.0,126.0,0.2,25.2,100.8,18.0,82.8,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-07-03,2024-07-07,4,9.5,0.0,Credit Card,4.0,0
ORD-100599,2025-03-21,CUST-00784,Budget Conscious,2023-02-14,US,Florida,Miami,33101,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,3,35.0,4.5,105.0,0.0,0.0,105.0,13.5,91.5,CAMP_SPRING_CLEAN,Influencer,0.6,Overnight,2025-03-24,2025-03-28,4,14.5,0.0,Credit Card,1.0,1
ORD-100193,2024-01-09,CUST-01064,Fashion Forward,2023-04-21,France,Île-de-France,Paris,75001,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,2,65.0,18.0,130.0,0.05,6.5,123.5,36.0,87.5,CAMP_SUMMER_25,Email,0.05,Standard,2024-01-11,2024-01-17,6,8.0,0.0,CREDIT CARD,4.0,0
ORD-100927,2025-02-13,CUST-00679,General Retail,2024-08-05,France,Île-de-France,Paris,75001,Europe,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.3,10.5,24.5,4.5,20.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-02-14,2025-02-20,6 days,6.5,7.8,PayPal,5.0,0
ORD-103210,2024-07-07,CUST-00608, Budget Conscious  ,2023-10-17,Canada,British Columbia,Vancouver,,North,HOME-KNIF-604,Home/Kitchen,Cookware,Chef Series 8-Piece Knife Set,1,189.0,60.0,189.0,0.1,18.9,,60.0,110.1,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2024-07-10,2024-07-13,3,8.5,0.0,Credit Card,5.0,0
ORD-101833,2025-01-05,CUST-00506,Budget Conscious,2023-07-24,US,Texas,Houston,77001,South,BEAU-SHMP-702,BEAUTY & PERSONAL CARE,haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,NO_CAMP,Organic,0.0,Standard,2025-01-07,2025-01-11,4,6.5,7.8,Apple Pay,5.0,0
ORD-102444,2024-06-04,CUST-00094,Fashion Forward,2024-04-24,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_SUMMER_25,Email,0.05,Economy,2024-06-05,2024-06-12,7,6.5,0.0,PayPal,3.0,1
ORD-101435,2025-04-27,CUST-01172,General Retail,2025-09-01,US,New York,NY,10001,East,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,2,799.0,450.0,1598.0,0.0,0.0,1598.0,900.0,698.0,NO_CAMP,Organic,0.0,Standard,2025-04-30,2025-05-05,5 days,8.0,0.0,CREDIT CARD,5.0,0
ORD-105223,2025-07-21,CUST-00458,Fashion Forward,2024-08-21,DE,Bavaria,Munich,80331,Europe,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-23,2025-07-27,4,6.5,7.8,PayPal,,0
ORD-104459,2025-01-04,CUST-00909,Budget Conscious,2025-01-11,UK,England,LON,EC1A 1BB,Europe,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.1,2.2,19.8,3.8,16.0,CAMP_RETARGET_90,Display,0.15,Standard,2025-01-06,0000-00-00,5,6.5,7.8,Credit Card,4.0,0
ORD-101649,2024-12-25,CUST-00794, Home Decorators  ,2023-12-06,Canada,British Columbia,Vancouver,V6B 1A1,North,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-12-26,2025-01-04,9,6.5,7.8,Credit Card,2.0,0
ORD-103165,2026-04-29,CUST-00988,fashion forward,2023-09-01,DE,Bavaria,Munich,80331,Europe,APPA-TSHR-503,apparel,Tops,Organic Cotton Premium T-Shirt,5,28.0,6.5,140.0,0.0,0.0,140.0,32.5,107.5,CAMP_RETARGET_90,Display,0.15,Express,2026-04-30,2026-05-03,3,14.5,0.0,Credit Card,4.0,0
ORD-100953,2024-01-10,CUST-00263,Tech Enthusiasts,2023-04-29,US,Texas,Austin,78701,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,NO_CAMP,Organic,0.0,Standard,2024-01-12,2024-01-16,4,6.5,0.0,Credit Card,4.0,0
ORD-102264,2024-02-20,CUST-00535,Health & Beauty,2025-03-12,Canada,British Columbia,Vancouver,V6B 1A1,North,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.05,2.1,39.9,6.0,33.9,NO_CAMP,Organic,0.0,Overnight,2024-02-23,2024-03-01,7,11.5,13.8,Store Credit,2.0,0
ORD-100564,2025-12-14,CUST-00615,Health & Beauty,2023-02-16,US,Texas,Austin,78701,South,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,37.800000000000004,CAMP_RETARGET_90,Display,0.15,Standard,2025-12-17,2025-12-22,5 days,6.5,7.8,Credit Card,4.0,0
ORD-102981,2025-03-05,CUST-00717,Health & Beauty,2024-07-17,DE,Bavaria,Munich,80331,Europe,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.2,8.4,33.6,6.0,27.6,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-03-08,2025-03-12,4,6.5,7.8,PayPal,4.0,0
ORD-101717,2025-04-26,CUST-00620,Home Decorators,2023-04-16,US,Washington,Seattle,98101,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.3,10.5,24.5,4.5,20.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,,2025-05-02,4 days,6.5,7.8,PayPal,5.0,0
ORD-104400,2025-10-02,CUST-00956,Budget Conscious,2024-01-12,UK,England,LON,,Europe,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.3,10.5,24.49,10.0,14.49,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-10-03,2025-10-12,9,6.5,7.8,PayPal,,0
ORD-100070,2025-08-09,CUST-00303,Fashion Forward,2025-06-14,Australia,New South Wales,Sydney,,APAC,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,2,120.0,35.0,240.0,0.0,0.0,240.0,70.0,170.0,CAMP_SUMMER_25,Email,0.05,Express,2025-08-12,2025-08-14,2,10.0,0.0,PayPal,3.0,1
ORD-100179,2024-04-30,CUST-00714,Fashion Forward,2024-05-22,UK,Lancashire,Manchester,M1 1AE,Europe,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2024-05-01,2024-05-05,4,8.5,0.0,CREDIT CARD,4.0,0
ORD-103547,2025-09-11,CUST-00615,Health & Beauty,2023-02-16,US,Texas,Austin,78701,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,3,35.0,4.5,105.0,0.0,0.0,,13.5,91.5,CAMP_RETARGET_90,Display,0.15,Express,2025-09-13,2025/09/15,2,11.5,0.0,Credit Card,4.0,0
ORD-101804,2025-07-11,CUST-00859,fashion forward,2023-08-31,US,California,San Francisco,,West,APPA-HOOD-501,Apparel & Clothing,OUTERWEAR,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Standard,2025-07-13,2025-07-17,4,6.5,7.8,Store Credit,4.0,0
ORD-101561,2024-12-18,CUST-01008,Health & Beauty,2025-05-17,US,Washington,Seattle,98101,West,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.0,0.0,99.0,40.0,59.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-12-19,2024-12-23,4 days,6.5,0.0,Credit Card,,0
ORD-102361,2025-09-07,CUST-01040,Budget Conscious,2024-12-04,US,New York,NY,10001,East,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,,4.5,30.5,CAMP_SUMMER_25,Email,0.05,Standard,2025-09-08,2025-09-12,4,6.5,7.8,Debit Card,4.0,0
ORD-102400,2025-09-21,CUST-00364,Fashion Forward,2023-05-08,France,Île-de-France,Paris,75001,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.5,44.0,44.0,22.0,22.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-09-24,2025-09-28,4,6.5,7.8,Credit Card,3.0,1
ORD-102227,2026-01-24,CUST-00895,Home Decorators,2025-06-16,Canada,Ontario,Torontoo,M5V 1J2,North,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,2,88.0,22.0,176.0,0.2,35.2,140.8,44.0,96.8,CAMP_BLACK_FRIDAY,Paid Search,0.45, Standard  ,2026-01-27,2026-01-31,4 days,8.0,0.0,Credit Card,5.0,0
ORD-100037,2026-02-20,CUST-00760,Health & Beauty,2025-06-19,UK,Lancashire,Manchester,M1 1AE,Europe,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2026-02-23,2026-02-28,5,6.5,7.8, Credit Card  ,5.0,0
ORD-104752,2025-09-28,CUST-00509,General Retail,2023-05-10,US,Texas,Houston,77001,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-09-30,2025-10-02,2,8.5,10.2,Credit Card,5.0,0
ORD-104191,2025-11-25,CUST-00046,Home Decorators,2024-01-25,US,California,San Francisco,94101,West,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.0,0.0,49.99,15.0,34.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2025-11-27,2025-11-29,2,8.5,10.2,PayPal,4.0,0
ORD-100926,2024-08-06,CUST-00472,General Retail,2023-08-13,US,Washington,Seattle,98101,West,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-08-07,2024-08-12,5,6.5,7.8, Credit Card  ,5.0,0
ORD-100947,2026-02-02,CUST-00675,Fashion Forward,2023-03-15,US,New York,NY,10001,East,HOME-AIRF-601,home & kitchen,Appliances,AeroCrisp Digital Air Fryer XL,2,139.99,55.0,279.98,0.0,0.0,279.98,110.0,169.98,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2026-02-05,2026-02-12,7,8.0,0.0,Credit Card,5.0,0
ORD-102148,2025-10-24,CUST-00763,Budget Conscious,2025-03-19,DE,Bavaria,Munich,80331,Europe,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,,35.0,85.0,CAMP_RETARGET_90,Display,0.15,Economy,2025-10-25,2025-11-01,7,6.5,0.0,Credit Card,3.0,1
ORD-104764,2025-07-13,CUST-00530,Health & Beauty,2024-12-14,US,California,San Francisco,94101,West,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-14,2025-07-20,6,6.5,7.8,Apple Pay,5.0,0
ORD-102174,2024-09-05,CUST-00284,Tech Enthusiasts,2024-07-28,US,Florida,Miami,33101,South,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,-99,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_RETARGET_90,Display,0.15,Economy,2024-09-08,2024-09-15,7,6.5,0.0,Credit Card,4.0,0
ORD-100645,2025-08-16,CUST-01099,Health & Beauty,2023-06-09,US,California,LA,90001,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,3,35.0,4.5,105.0,0.0,0.0,105.0,13.5,91.5,NO_CAMP,Organic,0.0,Standard,2025-08-17,2025-08-23,6 days,9.5,0.0,Credit Card,4.0,0
ORD-101388,2025-07-31,CUST-01173,Home Decorators,2024-10-05,DE,Bavaria,Munich,80331,Europe,APPA-DENM-502,APPAREL,Bottoms,Classic Slim-Fit Denim Jeans,-99,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_RETARGET_90,Display,0.15,Standard,2025-08-01,2025-08-05,4,6.5,0.0,PayPal,4.0,0
ORD-101554,2025-04-28,CUST-00898,Health & Beauty,2025-04-30,US,Texas,Austin,,South,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-04-29,2025-05-05,6,6.5,7.8,Credit Card,5.0,0
ORD-104535,2025-04-04,CUST-00435,Tech Enthusiasts,2023-09-23,US,Washington,Seattle,98101,West,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,CAMP_SUMMER_25,Email,0.05,Standard,,2025-04-12,6,6.5,0.0,Credit Card,4.0,0
ORD-102663,2026-04-28,CUST-01097,Budget Conscious,2024-09-02,Canada,British Columbia,Vancouver,V6B 1A1,North,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,-99,99.0,40.0,99.0,0.1,9.9,89.1,40.0,49.1,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2026-04-29,2026-05-03,4 days,6.5,0.0,APPLE PAY,4.0,0
ORD-103416,2024-11-29,CUST-00868,Budget Conscious,2025-02-01,DE,Bavaria,Munich,80331,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.05,3.25,61.75,18.0,43.75,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2024-12-02,2024-12-04,2,8.5,10.2,Debit Card,5.0,0
ORD-104070,2026-04-26,CUST-00212,Home Decorators,2024-08-16,US,California,LA,90001,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2026-04-28,2026-05-02,4 days,6.5,0.0,Apple Pay,4.0,0
ORD-101736,2024-12-18,CUST-01024,General Retail,2023-04-12,US,Florida,Miami,33101,South,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,2,99.0,40.0,198.0,0.0,0.0,198.0,80.0,118.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2024-12-21,2024-12-25,4,8.0,0.0,Credit Card,,0
ORD-104205,2025-09-19,CUST-00728,Health & Beauty,2024-06-14,US,Texas,Houston,77001,South,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.05,7.0,132.99,55.0,77.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-09-21,2025-09-25,4 days,6.5,0.0,PayPal,5.0,0
ORD-104590,2024-02-20,CUST-00531,Health & Beauty,2023-11-05,DE,Bavaria,Munich,,Europe,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,3,34.99,10.0,104.97,0.0,0.0,104.97,30.0,74.97,NO_CAMP,Organic,0.0,Economy,,2024-02-28,7 days,9.5,0.0,Credit Card,5.0,0
ORD-101312,2025-10-30,CUST-00228,Budget Conscious,2024-08-15,US,Texas,Houston,77001,South,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.1,3.5,31.49,10.0,21.49,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2025-11-01,2025-11-04,3,8.5,10.2,PayPal,5.0,0
ORD-103188,2025-12-10,CUST-00381, Tech Enthusiasts  ,2024-08-16,DE,Bavaria,Munich,80331,Europe,ELEC-SMART-101,ELECTRONICS, Smartphones  ,Quantum X1 Smartphone,2,799.0,450.0,1598.0,0.0,0.0,1598.0,900.0,698.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-12-11,2025-12-15,4,8.0,0.0,PayPal,5.0,0
ORD-103438,2024-12-18,,Home Decorators,2025-06-09,US,Illinois,Chicago,60601,Midwest,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,NO_CAMP,Organic,0.0,Standard,2024-12-19,2024-12-23,4 days,6.5,0.0,Credit Card,5.0,0
